Date/Time,AC_1.4Status,AC_1.4TempSP,AC_1.4Temp,Bld81_RoofOATemp
14/11/2017 3:45:00 AM,Off, 24.0, 28.1, 21.6
14/11/2017 3:30:00 AM,Off, 24.0, 28.1, 21.3
14/11/2017 3:15:00 AM,Off, 24.0, 28.1, 20.7
14/11/2017 3:00:00 AM,Off, 24.0, 28.1, 20.8
14/11/2017 2:45:00 AM,Off, 24.0, 28.1, 20.8
14/11/2017 2:30:00 AM,Off, 24.0, 28.1, 20.6
14/11/2017 2:15:00 AM,Off, 24.0, 28.1, 20.5
14/11/2017 2:00:00 AM,Off, 24.0, 28.5, 20.5
14/11/2017 1:45:00 AM,Off, 24.0, 28.5, 20.5
14/11/2017 1:30:00 AM,Off, 24.0, 28.5, 21.0
14/11/2017 1:15:00 AM,Off, 24.0, 28.5, 21.6
14/11/2017 1:00:00 AM,Off, 24.0, 28.5, 21.7
14/11/2017 12:45:00 AM,Off, 24.0, 28.5, 22.1
14/11/2017 12:30:00 AM,Off, 24.0, 28.9, 22.2
14/11/2017 12:15:00 AM,Off, 24.0, 28.9, 22.1
14/11/2017 12:00:00 AM,Off, 24.0, 28.9, 21.7
13/11/2017 11:45:00 PM,Off, 24.0, 28.9, 21.6
13/11/2017 11:30:00 PM,Off, 24.0, 28.9, 22.7
13/11/2017 11:15:00 PM,Off, 24.0, 29.3, 22.5
13/11/2017 11:00:00 PM,Off, 24.0, 29.3, 23.6
13/11/2017 10:45:00 PM,Off, 24.0, 29.3, 23.7
13/11/2017 10:30:00 PM,Off, 24.0, 29.3, 24.0
13/11/2017 10:15:00 PM,Off, 24.0, 29.3, 23.6
13/11/2017 10:00:00 PM,Off, 24.0, 29.3, 24.2
13/11/2017 9:45:00 PM,Off, 24.0, 29.3, 24.7
13/11/2017 9:30:00 PM,Off, 24.0, 29.3, 25.1
13/11/2017 9:15:00 PM,Off, 24.0, 29.3, 25.1
13/11/2017 9:00:00 PM,Off, 24.0, 29.3, 25.6
13/11/2017 8:45:00 PM,Off, 24.0, 29.3, 26.3
13/11/2017 8:30:00 PM,Off, 24.0, 29.3, 26.9
13/11/2017 8:15:00 PM,Off, 24.0, 29.3, 27.2
13/11/2017 8:00:00 PM,Off, 24.0, 29.3, 27.8
13/11/2017 7:45:00 PM,Off, 24.0, 29.3, 29.1
13/11/2017 7:30:00 PM,Off, 24.0, 29.3, 30.0
13/11/2017 7:15:00 PM,Off, 24.0, 28.9, 30.1
13/11/2017 7:00:00 PM,Off, 24.0, 28.9, 31.1
13/11/2017 6:45:00 PM,Off, 24.0, 28.5, 30.9
13/11/2017 6:30:00 PM,Off, 24.0, 28.5, 31.3
13/11/2017 6:15:00 PM,Off, 24.0, 28.1, 31.3
13/11/2017 6:00:00 PM,Off, 24.0, 27.2, 32.1
13/11/2017 5:45:00 PM,Off, 24.0, 26.4, 32.3
13/11/2017 5:30:00 PM,On , 24.0, 25.6, 32.4
13/11/2017 5:15:00 PM,On , 24.0, 25.6, 33.1
13/11/2017 5:00:00 PM,On , 24.0, 24.8, 32.9
13/11/2017 4:45:00 PM,On , 24.0, 25.2, 34.0
13/11/2017 4:30:00 PM,On , 24.0, 24.8, 34.5
13/11/2017 4:15:00 PM,On , 24.0, 24.8, 34.2
13/11/2017 4:00:00 PM,On , 24.0, 24.8, 33.8
13/11/2017 3:45:00 PM,On , 24.0, 24.8, 34.9
13/11/2017 3:30:00 PM,On , 24.0, 24.8, 35.3
13/11/2017 3:15:00 PM,On , 24.0, 24.8, 33.7
13/11/2017 3:00:00 PM,On , 24.0, 25.2, 33.1
13/11/2017 2:45:00 PM,On , 24.0, 24.8, 34.9
13/11/2017 2:30:00 PM,On , 22.0, 24.8, 34.0
13/11/2017 2:15:00 PM,On , 24.0, 24.8, 34.3
13/11/2017 2:00:00 PM,On , 24.0, 24.4, 34.2
13/11/2017 1:45:00 PM,On , 24.0, 24.8, 33.7
13/11/2017 1:30:00 PM,On , 24.0, 24.4, 33.0
13/11/2017 1:15:00 PM,On , 22.0, 24.4, 32.0
13/11/2017 1:00:00 PM,On , 24.0, 24.4, 30.3
13/11/2017 12:45:00 PM,On , 24.0, 24.8, 30.5
13/11/2017 12:30:00 PM,On , 22.0, 24.0, 30.4
13/11/2017 12:15:00 PM,On , 24.0, 24.8, 29.1
13/11/2017 12:00:00 PM,On , 24.0, 24.4, 28.1
13/11/2017 11:45:00 AM,On , 22.0, 24.0, 28.3
13/11/2017 11:30:00 AM,On , 24.0, 24.0, 28.3
13/11/2017 11:15:00 AM,On , 24.0, 24.0, 27.4
13/11/2017 11:00:00 AM,On , 22.0, 23.6, 26.0
13/11/2017 10:45:00 AM,On , 24.0, 24.0, 25.1
13/11/2017 10:30:00 AM,On , 24.0, 24.0, 24.9
13/11/2017 10:15:00 AM,On , 22.0, 23.6, 23.9
13/11/2017 10:00:00 AM,On , 24.0, 23.6, 23.4
13/11/2017 9:45:00 AM,On , 24.0, 24.0, 22.7
13/11/2017 9:30:00 AM,On , 22.0, 24.0, 21.8
13/11/2017 9:15:00 AM,On , 22.0, 23.6, 21.4
13/11/2017 9:00:00 AM,On , 22.0, 23.6, 20.8
13/11/2017 8:45:00 AM,On , 22.0, 23.2, 20.2
13/11/2017 8:30:00 AM,On , 22.0, 23.2, 19.3
13/11/2017 8:15:00 AM,On , 22.0, 23.2, 18.6
13/11/2017 8:00:00 AM,On , 22.0, 23.2, 17.6
13/11/2017 7:45:00 AM,On , 22.0, 23.2, 17.4
13/11/2017 7:30:00 AM,On , 22.0, 23.2, 17.2
13/11/2017 7:15:00 AM,On , 22.0, 23.6, 16.7
13/11/2017 7:00:00 AM,On , 22.0, 24.0, 16.5
13/11/2017 6:45:00 AM,Off, 24.0, 27.2, 16.3
13/11/2017 6:30:00 AM,Off, 24.0, 27.2, 16.3
13/11/2017 6:15:00 AM,Off, 24.0, 27.2, 15.9
13/11/2017 6:00:00 AM,Off, 24.0, 27.2, 15.7
13/11/2017 5:45:00 AM,Off, 24.0, 27.2, 16.0
13/11/2017 5:30:00 AM,Off, 24.0, 27.2, 15.8
13/11/2017 5:15:00 AM,Off, 24.0, 27.2, 16.3
13/11/2017 5:00:00 AM,Off, 24.0, 27.6, 16.8
13/11/2017 4:45:00 AM,Off, 24.0, 27.6, 16.5
13/11/2017 4:30:00 AM,Off, 24.0, 27.6, 16.5
13/11/2017 4:15:00 AM,Off, 24.0, 27.6, 17.2
13/11/2017 4:00:00 AM,Off, 24.0, 28.1, 16.5
13/11/2017 3:45:00 AM,Off, 24.0, 28.1, 16.9
13/11/2017 3:30:00 AM,Off, 24.0, 28.1, 16.2
13/11/2017 3:15:00 AM,Off, 24.0, 28.1, 16.8
13/11/2017 3:00:00 AM,Off, 24.0, 28.1, 16.7
13/11/2017 2:45:00 AM,Off, 24.0, 28.5, 17.4
13/11/2017 2:30:00 AM,Off, 24.0, 28.5, 17.2
13/11/2017 2:15:00 AM,Off, 24.0, 28.5, 17.4
13/11/2017 2:00:00 AM,Off, 24.0, 28.5, 17.1
13/11/2017 1:45:00 AM,Off, 24.0, 28.5, 17.5
13/11/2017 1:30:00 AM,Off, 24.0, 28.9, 17.8
13/11/2017 1:15:00 AM,Off, 24.0, 28.9, 17.7
13/11/2017 1:00:00 AM,Off, 24.0, 28.9, 17.8
13/11/2017 12:45:00 AM,Off, 24.0, 28.9, 17.9
13/11/2017 12:30:00 AM,Off, 24.0, 28.9, 17.9
13/11/2017 12:15:00 AM,Off, 24.0, 29.3, 17.9
13/11/2017 12:00:00 AM,Off, 24.0, 29.3, 18.5
12/11/2017 11:45:00 PM,Off, 24.0, 29.3, 18.6
12/11/2017 11:30:00 PM,Off, 24.0, 29.3, 18.9
12/11/2017 11:15:00 PM,Off, 24.0, 29.3, 19.2
12/11/2017 11:00:00 PM,Off, 24.0, 29.7, 19.4
12/11/2017 10:45:00 PM,Off, 24.0, 29.7, 19.8
12/11/2017 10:30:00 PM,Off, 24.0, 29.7, 20.0
12/11/2017 10:15:00 PM,Off, 24.0, 29.7, 20.3
12/11/2017 10:00:00 PM,Off, 24.0, 29.7, 20.9
12/11/2017 9:45:00 PM,Off, 24.0, 29.7, 21.2
12/11/2017 9:30:00 PM,Off, 24.0, 29.7, 21.6
12/11/2017 9:15:00 PM,Off, 24.0, 30.1, 21.9
12/11/2017 9:00:00 PM,Off, 24.0, 30.1, 22.5
12/11/2017 8:45:00 PM,Off, 24.0, 30.1, 22.6
12/11/2017 8:30:00 PM,Off, 24.0, 30.1, 23.5
12/11/2017 8:15:00 PM,Off, 24.0, 30.1, 23.9
12/11/2017 8:00:00 PM,Off, 24.0, 30.1, 24.7
12/11/2017 7:45:00 PM,Off, 24.0, 30.1, 25.3
12/11/2017 7:30:00 PM,Off, 24.0, 30.1, 26.3
12/11/2017 7:15:00 PM,Off, 24.0, 29.7, 26.9
12/11/2017 7:00:00 PM,Off, 24.0, 29.7, 27.4
12/11/2017 6:45:00 PM,Off, 24.0, 29.7, 27.6
12/11/2017 6:30:00 PM,Off, 24.0, 29.7, 28.1
12/11/2017 6:15:00 PM,Off, 24.0, 29.7, 28.5
12/11/2017 6:00:00 PM,Off, 24.0, 29.7, 28.6
12/11/2017 5:45:00 PM,Off, 24.0, 29.7, 28.8
12/11/2017 5:30:00 PM,Off, 24.0, 29.3, 28.9
12/11/2017 5:15:00 PM,Off, 24.0, 29.3, 29.0
12/11/2017 5:00:00 PM,Off, 24.0, 29.3, 29.4
12/11/2017 4:45:00 PM,Off, 24.0, 29.3, 29.6
12/11/2017 4:30:00 PM,Off, 24.0, 29.3, 29.8
12/11/2017 4:15:00 PM,Off, 24.0, 28.9, 29.6
12/11/2017 4:00:00 PM,Off, 24.0, 28.9, 29.9
12/11/2017 3:45:00 PM,Off, 24.0, 28.9, 29.7
12/11/2017 3:30:00 PM,Off, 24.0, 28.9, 29.0
12/11/2017 3:15:00 PM,Off, 24.0, 28.9, 29.1
12/11/2017 3:00:00 PM,Off, 24.0, 28.5, 28.6
12/11/2017 2:45:00 PM,Off, 24.0, 28.5, 29.7
12/11/2017 2:30:00 PM,Off, 24.0, 28.5, 29.3
12/11/2017 2:15:00 PM,Off, 24.0, 28.1, 29.5
12/11/2017 2:00:00 PM,Off, 24.0, 28.1, 28.0
12/11/2017 1:45:00 PM,Off, 24.0, 28.1, 28.4
12/11/2017 1:30:00 PM,Off, 24.0, 28.1, 28.2
12/11/2017 1:15:00 PM,Off, 24.0, 28.1, 27.5
12/11/2017 1:00:00 PM,Off, 24.0, 27.6, 26.6
12/11/2017 12:45:00 PM,Off, 24.0, 27.6, 26.8
12/11/2017 12:30:00 PM,Off, 24.0, 27.6, 23.5
12/11/2017 12:15:00 PM,Off, 24.0, 27.6, 23.7
12/11/2017 12:00:00 PM,Off, 24.0, 27.6, 23.7
12/11/2017 11:45:00 AM,Off, 24.0, 27.2, 21.1
12/11/2017 11:30:00 AM,Off, 24.0, 27.2, 20.8
12/11/2017 11:15:00 AM,Off, 24.0, 27.2, 19.0
12/11/2017 11:00:00 AM,Off, 24.0, 27.2, 19.5
12/11/2017 10:45:00 AM,Off, 24.0, 27.2, 18.0
12/11/2017 10:30:00 AM,Off, 24.0, 27.2, 18.0
12/11/2017 10:15:00 AM,Off, 24.0, 27.2, 17.6
12/11/2017 10:00:00 AM,Off, 24.0, 27.2, 17.3
12/11/2017 9:45:00 AM,Off, 24.0, 27.2, 17.4
12/11/2017 9:30:00 AM,Off, 24.0, 27.2, 17.0
12/11/2017 9:15:00 AM,Off, 24.0, 27.2, 16.6
12/11/2017 9:00:00 AM,Off, 24.0, 27.2, 16.4
12/11/2017 8:45:00 AM,Off, 24.0, 27.2, 16.2
12/11/2017 8:30:00 AM,Off, 24.0, 27.2, 16.2
12/11/2017 8:15:00 AM,Off, 24.0, 27.2, 16.1
12/11/2017 8:00:00 AM,Off, 24.0, 27.2, 16.4
12/11/2017 7:45:00 AM,Off, 24.0, 27.2, 16.2
12/11/2017 7:30:00 AM,Off, 24.0, 27.2, 15.5
12/11/2017 7:15:00 AM,Off, 24.0, 27.2, 15.2
12/11/2017 7:00:00 AM,Off, 24.0, 27.6, 14.9
12/11/2017 6:45:00 AM,Off, 24.0, 27.6, 15.3
12/11/2017 6:30:00 AM,Off, 24.0, 27.6, 15.4
12/11/2017 6:15:00 AM,Off, 24.0, 27.6, 15.2
12/11/2017 6:00:00 AM,Off, 24.0, 27.6, 15.3
12/11/2017 5:45:00 AM,Off, 24.0, 27.6, 15.8
12/11/2017 5:30:00 AM,Off, 24.0, 28.1, 15.8
12/11/2017 5:15:00 AM,Off, 24.0, 28.1, 15.5
12/11/2017 5:00:00 AM,Off, 24.0, 28.1, 15.8
12/11/2017 4:45:00 AM,Off, 24.0, 28.1, 15.4
12/11/2017 4:30:00 AM,Off, 24.0, 28.1, 15.3
12/11/2017 4:15:00 AM,Off, 24.0, 28.5, 15.8
12/11/2017 4:00:00 AM,Off, 24.0, 28.5, 16.1
12/11/2017 3:45:00 AM,Off, 24.0, 28.5, 15.5
12/11/2017 3:30:00 AM,Off, 24.0, 28.5, 15.8
12/11/2017 3:15:00 AM,Off, 24.0, 28.9, 16.0
12/11/2017 3:00:00 AM,Off, 24.0, 28.9, 16.2
12/11/2017 2:45:00 AM,Off, 24.0, 28.9, 16.8
12/11/2017 2:30:00 AM,Off, 24.0, 28.9, 16.5
12/11/2017 2:15:00 AM,Off, 24.0, 28.9, 16.7
12/11/2017 2:00:00 AM,Off, 24.0, 29.3, 16.8
12/11/2017 1:45:00 AM,Off, 24.0, 29.3, 17.0
12/11/2017 1:30:00 AM,Off, 24.0, 29.3, 16.5
12/11/2017 1:15:00 AM,Off, 24.0, 29.3, 16.9
12/11/2017 1:00:00 AM,Off, 24.0, 29.7, 17.0
12/11/2017 12:45:00 AM,Off, 24.0, 29.7, 17.5
12/11/2017 12:30:00 AM,Off, 24.0, 29.7, 17.5
12/11/2017 12:15:00 AM,Off, 24.0, 29.7, 18.1
12/11/2017 12:00:00 AM,Off, 24.0, 29.7, 18.4
11/11/2017 11:45:00 PM,Off, 24.0, 30.1, 18.6
11/11/2017 11:30:00 PM,Off, 24.0, 30.1, 18.9
11/11/2017 11:15:00 PM,Off, 24.0, 30.1, 19.3
11/11/2017 11:00:00 PM,Off, 24.0, 30.1, 19.4
11/11/2017 10:45:00 PM,Off, 24.0, 30.5, 19.8
11/11/2017 10:30:00 PM,Off, 24.0, 30.5, 20.4
11/11/2017 10:15:00 PM,Off, 24.0, 30.5, 20.3
11/11/2017 10:00:00 PM,Off, 24.0, 30.5, 20.5
11/11/2017 9:45:00 PM,Off, 24.0, 30.5, 20.8
11/11/2017 9:30:00 PM,Off, 24.0, 30.5, 21.0
11/11/2017 9:15:00 PM,Off, 24.0, 30.5, 21.3
11/11/2017 9:00:00 PM,Off, 24.0, 30.5, 22.2
11/11/2017 8:45:00 PM,Off, 24.0, 30.5, 22.4
11/11/2017 8:30:00 PM,Off, 24.0, 30.5, 23.1
11/11/2017 8:15:00 PM,Off, 24.0, 30.5, 24.0
11/11/2017 8:00:00 PM,Off, 24.0, 30.5, 24.0
11/11/2017 7:45:00 PM,Off, 24.0, 30.5, 24.8
11/11/2017 7:30:00 PM,Off, 24.0, 30.5, 25.5
11/11/2017 7:15:00 PM,Off, 24.0, 30.5, 26.2
11/11/2017 7:00:00 PM,Off, 24.0, 30.5, 27.1
11/11/2017 6:45:00 PM,Off, 24.0, 30.5, 27.1
11/11/2017 6:30:00 PM,Off, 24.0, 30.5, 27.3
11/11/2017 6:15:00 PM,Off, 24.0, 30.1, 28.0
11/11/2017 6:00:00 PM,Off, 24.0, 30.1, 28.8
11/11/2017 5:45:00 PM,Off, 24.0, 30.1, 29.2
11/11/2017 5:30:00 PM,Off, 24.0, 30.1, 29.7
11/11/2017 5:15:00 PM,Off, 24.0, 30.1, 29.4
11/11/2017 5:00:00 PM,Off, 24.0, 30.1, 29.7
11/11/2017 4:45:00 PM,Off, 24.0, 30.1, 29.8
11/11/2017 4:30:00 PM,Off, 24.0, 29.7, 29.7
11/11/2017 4:15:00 PM,Off, 24.0, 29.7, 30.1
11/11/2017 4:00:00 PM,Off, 24.0, 29.7, 30.1
11/11/2017 3:45:00 PM,Off, 24.0, 29.7, 30.0
11/11/2017 3:30:00 PM,Off, 24.0, 29.7, 30.0
11/11/2017 3:15:00 PM,Off, 24.0, 29.3, 30.6
11/11/2017 3:00:00 PM,Off, 24.0, 29.3, 30.1
11/11/2017 2:45:00 PM,Off, 24.0, 29.3, 30.3
11/11/2017 2:30:00 PM,Off, 24.0, 28.9, 30.2
11/11/2017 2:15:00 PM,Off, 24.0, 28.9, 30.6
11/11/2017 2:00:00 PM,Off, 24.0, 28.9, 30.3
11/11/2017 1:45:00 PM,Off, 24.0, 28.9, 29.9
11/11/2017 1:30:00 PM,Off, 24.0, 28.5, 30.1
11/11/2017 1:15:00 PM,Off, 24.0, 28.5, 29.1
11/11/2017 1:00:00 PM,Off, 24.0, 28.5, 29.4
11/11/2017 12:45:00 PM,Off, 24.0, 28.1, 28.8
11/11/2017 12:30:00 PM,Off, 24.0, 28.1, 29.4
11/11/2017 12:15:00 PM,Off, 24.0, 28.1, 28.3
11/11/2017 12:00:00 PM,Off, 24.0, 28.1, 27.8
11/11/2017 11:45:00 AM,Off, 24.0, 27.6, 27.1
11/11/2017 11:30:00 AM,Off, 24.0, 27.6, 26.4
11/11/2017 11:15:00 AM,Off, 24.0, 27.6, 25.5
11/11/2017 11:00:00 AM,Off, 24.0, 27.2, 23.9
11/11/2017 10:45:00 AM,Off, 24.0, 27.2, 22.6
11/11/2017 10:30:00 AM,Off, 24.0, 27.2, 21.9
11/11/2017 10:15:00 AM,Off, 24.0, 27.2, 21.7
11/11/2017 10:00:00 AM,Off, 24.0, 27.2, 20.9
11/11/2017 9:45:00 AM,Off, 24.0, 26.8, 20.3
11/11/2017 9:30:00 AM,Off, 24.0, 26.8, 20.4
11/11/2017 9:15:00 AM,Off, 24.0, 26.8, 19.9
11/11/2017 9:00:00 AM,Off, 24.0, 26.8, 19.6
11/11/2017 8:45:00 AM,Off, 24.0, 26.8, 18.3
11/11/2017 8:30:00 AM,Off, 24.0, 26.8, 17.8
11/11/2017 8:15:00 AM,Off, 24.0, 26.8, 17.6
11/11/2017 8:00:00 AM,Off, 24.0, 26.8, 17.3
11/11/2017 7:45:00 AM,Off, 24.0, 26.4, 17.2
11/11/2017 7:30:00 AM,Off, 24.0, 26.4, 17.3
11/11/2017 7:15:00 AM,Off, 24.0, 26.8, 17.4
11/11/2017 7:00:00 AM,Off, 24.0, 26.8, 16.9
11/11/2017 6:45:00 AM,Off, 24.0, 26.8, 16.4
11/11/2017 6:30:00 AM,Off, 24.0, 26.8, 16.1
11/11/2017 6:15:00 AM,Off, 24.0, 26.8, 16.7
11/11/2017 6:00:00 AM,Off, 24.0, 26.8, 16.5
11/11/2017 5:45:00 AM,Off, 24.0, 26.8, 16.6
11/11/2017 5:30:00 AM,Off, 24.0, 26.8, 16.5
11/11/2017 5:15:00 AM,Off, 24.0, 26.8, 16.8
11/11/2017 5:00:00 AM,Off, 24.0, 26.8, 16.9
11/11/2017 4:45:00 AM,Off, 24.0, 26.8, 16.9
11/11/2017 4:30:00 AM,Off, 24.0, 27.2, 16.9
11/11/2017 4:15:00 AM,Off, 24.0, 27.2, 17.0
11/11/2017 4:00:00 AM,Off, 24.0, 27.2, 17.0
11/11/2017 3:45:00 AM,Off, 24.0, 27.2, 17.3
11/11/2017 3:30:00 AM,Off, 24.0, 27.2, 17.0
11/11/2017 3:15:00 AM,Off, 24.0, 27.2, 17.4
11/11/2017 3:00:00 AM,Off, 24.0, 27.2, 16.9
11/11/2017 2:45:00 AM,Off, 24.0, 27.2, 17.4
11/11/2017 2:30:00 AM,Off, 24.0, 27.2, 17.2
11/11/2017 2:15:00 AM,Off, 24.0, 27.2, 17.6
11/11/2017 2:00:00 AM,Off, 24.0, 27.2, 17.6
11/11/2017 1:45:00 AM,Off, 24.0, 27.2, 17.6
11/11/2017 1:30:00 AM,Off, 24.0, 27.2, 17.6
11/11/2017 1:15:00 AM,Off, 24.0, 27.2, 17.5
11/11/2017 1:00:00 AM,Off, 24.0, 27.6, 18.2
11/11/2017 12:45:00 AM,Off, 24.0, 27.6, 18.2
11/11/2017 12:30:00 AM,Off, 24.0, 27.6, 18.1
11/11/2017 12:15:00 AM,Off, 24.0, 27.6, 18.5
11/11/2017 12:00:00 AM,Off, 24.0, 27.6, 18.4
10/11/2017 11:45:00 PM,Off, 24.0, 28.1, 19.0
10/11/2017 11:30:00 PM,Off, 24.0, 28.1, 19.5
10/11/2017 11:15:00 PM,Off, 24.0, 28.1, 19.6
10/11/2017 11:00:00 PM,Off, 24.0, 28.1, 20.4
10/11/2017 10:45:00 PM,Off, 24.0, 28.5, 20.2
10/11/2017 10:30:00 PM,Off, 24.0, 28.5, 20.3
10/11/2017 10:15:00 PM,Off, 24.0, 28.5, 20.8
10/11/2017 10:00:00 PM,Off, 24.0, 28.5, 21.4
10/11/2017 9:45:00 PM,Off, 24.0, 28.5, 21.2
10/11/2017 9:30:00 PM,Off, 24.0, 28.5, 22.1
10/11/2017 9:15:00 PM,Off, 24.0, 28.5, 22.1
10/11/2017 9:00:00 PM,Off, 24.0, 28.5, 22.1
10/11/2017 8:45:00 PM,Off, 24.0, 28.5, 22.6
10/11/2017 8:30:00 PM,Off, 24.0, 28.5, 23.1
10/11/2017 8:15:00 PM,Off, 24.0, 28.5, 23.3
10/11/2017 8:00:00 PM,Off, 24.0, 28.5, 23.5
10/11/2017 7:45:00 PM,Off, 24.0, 28.5, 24.1
10/11/2017 7:30:00 PM,Off, 24.0, 28.5, 25.1
10/11/2017 7:15:00 PM,Off, 24.0, 28.1, 24.7
10/11/2017 7:00:00 PM,Off, 24.0, 28.1, 25.2
10/11/2017 6:45:00 PM,Off, 24.0, 27.6, 25.6
10/11/2017 6:30:00 PM,Off, 24.0, 27.6, 25.8
10/11/2017 6:15:00 PM,Off, 24.0, 27.2, 26.7
10/11/2017 6:00:00 PM,Off, 24.0, 26.8, 27.2
10/11/2017 5:45:00 PM,Off, 24.0, 26.0, 27.3
10/11/2017 5:30:00 PM,On , 24.0, 25.2, 27.8
10/11/2017 5:15:00 PM,On , 22.0, 24.4, 28.6
10/11/2017 5:00:00 PM,On , 24.0, 24.4, 26.9
10/11/2017 4:45:00 PM,On , 24.0, 24.8, 27.0
10/11/2017 4:30:00 PM,On , 22.0, 24.0, 27.1
10/11/2017 4:15:00 PM,On , 24.0, 24.4, 26.9
10/11/2017 4:00:00 PM,On , 24.0, 24.8, 27.7
10/11/2017 3:45:00 PM,On , 22.0, 24.4, 27.2
10/11/2017 3:30:00 PM,On , 24.0, 24.8, 27.6
10/11/2017 3:15:00 PM,On , 24.0, 24.8, 28.0
10/11/2017 3:00:00 PM,On , 24.0, 24.4, 28.3
10/11/2017 2:45:00 PM,On , 24.0, 24.4, 28.9
10/11/2017 2:30:00 PM,On , 22.0, 24.4, 27.9
10/11/2017 2:15:00 PM,On , 24.0, 24.4, 28.7
10/11/2017 2:00:00 PM,On , 24.0, 24.4, 28.0
10/11/2017 1:45:00 PM,On , 24.0, 24.4, 27.6
10/11/2017 1:30:00 PM,On , 24.0, 24.4, 26.3
10/11/2017 1:15:00 PM,On , 22.0, 24.8, 26.7
10/11/2017 1:00:00 PM,On , 22.0, 24.4, 26.5
10/11/2017 12:45:00 PM,On , 24.0, 24.0, 27.3
10/11/2017 12:30:00 PM,On , 24.0, 24.4, 24.8
10/11/2017 12:15:00 PM,On , 22.0, 24.4, 23.9
10/11/2017 12:00:00 PM,On , 22.0, 24.4, 23.5
10/11/2017 11:45:00 AM,On , 22.0, 24.0, 23.9
10/11/2017 11:30:00 AM,On , 22.0, 24.0, 23.3
10/11/2017 11:15:00 AM,On , 22.0, 23.6, 21.0
10/11/2017 11:00:00 AM,On , 22.0, 23.6, 19.9
10/11/2017 10:45:00 AM,On , 22.0, 23.2, 19.7
10/11/2017 10:30:00 AM,On , 22.0, 23.2, 18.9
10/11/2017 10:15:00 AM,On , 22.0, 22.8, 19.1
10/11/2017 10:00:00 AM,On , 22.0, 22.8, 18.2
10/11/2017 9:45:00 AM,On , 22.0, 22.8, 17.3
10/11/2017 9:30:00 AM,On , 22.0, 22.4, 16.9
10/11/2017 9:15:00 AM,On , 22.0, 22.1, 16.3
10/11/2017 9:00:00 AM,On , 22.0, 22.1, 16.2
10/11/2017 8:45:00 AM,On , 22.0, 21.7, 15.4
10/11/2017 8:30:00 AM,On , 22.0, 21.7, 14.7
10/11/2017 8:15:00 AM,On , 22.0, 21.7, 14.5
10/11/2017 8:00:00 AM,On , 22.0, 21.7, 13.6
10/11/2017 7:45:00 AM,On , 22.0, 21.7, 14.0
10/11/2017 7:30:00 AM,On , 22.0, 22.1, 14.2
10/11/2017 7:15:00 AM,On , 22.0, 22.4, 13.5
10/11/2017 7:00:00 AM,On , 22.0, 22.4, 13.2
10/11/2017 6:45:00 AM,Off, 22.0, 25.6, 13.1
10/11/2017 6:30:00 AM,Off, 22.0, 25.6, 13.5
10/11/2017 6:15:00 AM,Off, 22.0, 25.6, 13.3
10/11/2017 6:00:00 AM,Off, 22.0, 25.6, 13.0
10/11/2017 5:45:00 AM,Off, 22.0, 25.6, 13.2
10/11/2017 5:30:00 AM,Off, 22.0, 25.6, 12.9
10/11/2017 5:15:00 AM,Off, 22.0, 25.6, 13.0
10/11/2017 5:00:00 AM,Off, 22.0, 25.6, 12.9
10/11/2017 4:45:00 AM,Off, 22.0, 26.0, 13.0
10/11/2017 4:30:00 AM,Off, 22.0, 26.0, 12.9
10/11/2017 4:15:00 AM,Off, 22.0, 26.0, 13.4
10/11/2017 4:00:00 AM,Off, 22.0, 26.0, 13.6
10/11/2017 3:45:00 AM,Off, 22.0, 26.0, 13.3
10/11/2017 3:30:00 AM,Off, 22.0, 26.4, 13.5
10/11/2017 3:15:00 AM,Off, 22.0, 26.4, 13.6
10/11/2017 3:00:00 AM,Off, 22.0, 26.4, 13.2
10/11/2017 2:45:00 AM,Off, 22.0, 26.4, 13.4
10/11/2017 2:30:00 AM,Off, 22.0, 26.8, 13.2
10/11/2017 2:15:00 AM,Off, 22.0, 26.8, 13.4
10/11/2017 2:00:00 AM,Off, 22.0, 26.8, 13.9
10/11/2017 1:45:00 AM,Off, 22.0, 26.8, 13.8
10/11/2017 1:30:00 AM,Off, 22.0, 26.8, 13.8
10/11/2017 1:15:00 AM,Off, 22.0, 27.2, 13.9
10/11/2017 1:00:00 AM,Off, 22.0, 27.2, 14.5
10/11/2017 12:45:00 AM,Off, 22.0, 27.2, 14.3
10/11/2017 12:30:00 AM,Off, 22.0, 27.2, 14.7
10/11/2017 12:15:00 AM,Off, 22.0, 27.2, 14.6
10/11/2017 12:00:00 AM,Off, 22.0, 27.6, 14.6
9/11/2017 11:45:00 PM,Off, 22.0, 27.6, 14.7
9/11/2017 11:30:00 PM,Off, 22.0, 27.6, 15.0
9/11/2017 11:15:00 PM,Off, 22.0, 27.6, 15.1
9/11/2017 11:00:00 PM,Off, 22.0, 27.6, 15.5
9/11/2017 10:45:00 PM,Off, 22.0, 27.6, 15.4
9/11/2017 10:30:00 PM,Off, 22.0, 28.1, 15.4
9/11/2017 10:15:00 PM,Off, 22.0, 28.1, 15.4
9/11/2017 10:00:00 PM,Off, 22.0, 28.1, 15.7
9/11/2017 9:45:00 PM,Off, 22.0, 28.1, 16.0
9/11/2017 9:30:00 PM,Off, 22.0, 28.1, 16.4
9/11/2017 9:15:00 PM,Off, 22.0, 28.1, 16.5
9/11/2017 9:00:00 PM,Off, 22.0, 28.5, 16.9
