Date/Time,OAPU_G1Temp,OAPU_G1TempSP,G_1 AC Unit Occ,G_1OAPUnitRACo2,G_OAPU_RACo2SP
2/07/2017 12:00:00 AM, 18.0, 22.0,Off,441,650
1/07/2017 11:45:00 PM, 18.0, 22.0,Off,443,650
1/07/2017 11:30:00 PM, 18.0, 22.0,Off,452,650
1/07/2017 11:15:00 PM, 18.0, 22.0,Off,449,650
1/07/2017 11:00:00 PM, 18.0, 22.0,Off,443,650
1/07/2017 10:45:00 PM, 18.5, 22.0,Off,445,650
1/07/2017 10:30:00 PM, 18.5, 22.0,Off,443,650
1/07/2017 10:15:00 PM, 18.5, 22.0,Off,447,650
1/07/2017 10:00:00 PM, 18.5, 22.0,Off,441,650
1/07/2017 9:45:00 PM, 18.5, 22.0,Off,447,650
1/07/2017 9:30:00 PM, 18.5, 22.0,Off,434,650
1/07/2017 9:15:00 PM, 19.0, 22.0,Off,440,650
1/07/2017 9:00:00 PM, 19.0, 22.0,Off,442,650
1/07/2017 8:45:00 PM, 19.0, 22.0,Off,435,650
1/07/2017 8:30:00 PM, 19.0, 22.0,Off,432,650
1/07/2017 8:15:00 PM, 19.0, 22.0,Off,438,650
1/07/2017 8:00:00 PM, 19.5, 22.0,Off,427,650
1/07/2017 7:45:00 PM, 19.5, 22.0,Off,432,650
1/07/2017 7:30:00 PM, 19.5, 22.0,Off,427,650
1/07/2017 7:15:00 PM, 19.5, 22.0,Off,434,650
1/07/2017 7:00:00 PM, 19.5, 22.0,Off,429,650
1/07/2017 6:45:00 PM, 19.5, 22.0,Off,429,650
1/07/2017 6:30:00 PM, 20.0, 22.0,Off,430,650
1/07/2017 6:15:00 PM, 20.0, 22.0,Off,421,650
1/07/2017 6:00:00 PM, 20.0, 22.0,Off,433,650
1/07/2017 5:45:00 PM, 20.5, 22.0,Off,432,650
1/07/2017 5:30:00 PM, 20.5, 22.0,Off,430,650
1/07/2017 5:15:00 PM, 20.5, 22.0,Off,436,650
1/07/2017 5:00:00 PM, 21.0, 22.0,Off,437,650
1/07/2017 4:45:00 PM, 21.0, 22.0,Off,429,650
1/07/2017 4:30:00 PM, 21.0, 22.0,Off,438,650
1/07/2017 4:15:00 PM, 21.0, 22.0,Off,436,650
1/07/2017 4:00:00 PM, 21.5, 22.0,Off,431,650
1/07/2017 3:45:00 PM, 21.5, 22.0,Off,430,650
1/07/2017 3:30:00 PM, 22.0, 22.0,Off,434,650
1/07/2017 3:15:00 PM, 22.0, 22.0,Off,435,650
1/07/2017 3:00:00 PM, 22.0, 22.0,Off,441,650
1/07/2017 2:45:00 PM, 22.0, 22.0,Off,431,650
1/07/2017 2:30:00 PM, 22.0, 22.0,Off,439,650
1/07/2017 2:15:00 PM, 22.0, 22.0,Off,438,650
1/07/2017 2:00:00 PM, 21.5, 22.0,Off,439,650
1/07/2017 1:45:00 PM, 21.5, 22.0,Off,439,650
1/07/2017 1:30:00 PM, 21.5, 22.0,Off,450,650
1/07/2017 1:15:00 PM, 21.0, 22.0,Off,435,650
1/07/2017 1:00:00 PM, 21.0, 22.0,Off,447,650
1/07/2017 12:45:00 PM, 20.5, 22.0,Off,445,650
1/07/2017 12:30:00 PM, 20.5, 22.0,On,442,650
1/07/2017 12:15:00 PM, 20.0, 22.0,On,446,650
1/07/2017 12:00:00 PM, 19.5, 22.0,On,443,650
1/07/2017 11:45:00 AM, 19.5, 22.0,Off,438,650
1/07/2017 11:30:00 AM, 19.0, 22.0,Off,443,650
1/07/2017 11:15:00 AM, 18.5, 22.0,Off,453,650
1/07/2017 11:00:00 AM, 18.5, 22.0,Off,451,650
1/07/2017 10:45:00 AM, 18.5, 22.0,Off,449,650
1/07/2017 10:30:00 AM, 18.5, 22.0,Off,448,650
1/07/2017 10:15:00 AM, 18.0, 22.0,Off,454,650
1/07/2017 10:00:00 AM, 18.0, 22.0,Off,454,650
1/07/2017 9:45:00 AM, 18.0, 22.0,Off,455,650
1/07/2017 9:30:00 AM, 18.0, 22.0,Off,455,650
1/07/2017 9:15:00 AM, 18.5, 22.0,Off,456,650
1/07/2017 9:00:00 AM, 18.5, 22.0,On,457,650
1/07/2017 8:45:00 AM, 19.0, 22.0,Off,457,650
1/07/2017 8:30:00 AM, 18.5, 22.0,Off,458,650
1/07/2017 8:15:00 AM, 17.5, 22.0,Off,459,650
1/07/2017 8:00:00 AM, 17.5, 22.0,Off,460,650
1/07/2017 7:45:00 AM, 18.0, 22.0,Off,460,650
1/07/2017 7:30:00 AM, 17.5, 22.0,Off,461,650
1/07/2017 7:15:00 AM, 18.0, 22.0,Off,462,650
1/07/2017 7:00:00 AM, 18.0, 22.0,Off,463,650
1/07/2017 6:45:00 AM, 18.0, 22.0,Off,463,650
1/07/2017 6:30:00 AM, 18.0, 22.0,Off,464,650
1/07/2017 6:15:00 AM, 18.0, 22.0,Off,465,650
1/07/2017 6:00:00 AM, 18.0, 22.0,Off,466,650
1/07/2017 5:45:00 AM, 18.0, 22.0,Off,466,650
1/07/2017 5:30:00 AM, 18.0, 22.0,Off,467,650
1/07/2017 5:15:00 AM, 18.5, 22.0,Off,468,650
1/07/2017 5:00:00 AM, 18.5, 22.0,Off,468,650
1/07/2017 4:45:00 AM, 18.5, 22.0,Off,469,650
1/07/2017 4:30:00 AM, 18.5, 22.0,Off,470,650
1/07/2017 4:15:00 AM, 18.5, 22.0,Off,471,650
1/07/2017 4:00:00 AM, 18.5, 22.0,Off,471,650
1/07/2017 3:45:00 AM, 18.5, 22.0,Off,472,650
1/07/2017 3:30:00 AM, 18.5, 22.0,Off,473,650
1/07/2017 3:15:00 AM, 19.0, 22.0,Off,474,650
1/07/2017 3:00:00 AM, 19.0, 22.0,Off,474,650
1/07/2017 2:45:00 AM, 19.0, 22.0,Off,475,650
1/07/2017 2:30:00 AM, 19.0, 22.0,Off,476,650
1/07/2017 2:15:00 AM, 19.0, 22.0,Off,476,650
1/07/2017 2:00:00 AM, 19.0, 22.0,Off,477,650
1/07/2017 1:45:00 AM, 19.0, 22.0,Off,478,650
1/07/2017 1:30:00 AM, 19.0, 22.0,Off,479,650
1/07/2017 1:15:00 AM, 19.0, 22.0,Off,479,650
1/07/2017 1:00:00 AM, 19.5, 22.0,Off,480,650
1/07/2017 12:45:00 AM, 19.5, 22.0,Off,481,650
1/07/2017 12:30:00 AM, 19.5, 22.0,Off,482,650
1/07/2017 12:15:00 AM, 19.5, 22.0,Off,482,650
1/07/2017 12:00:00 AM, 20.0, 22.0,Off,483,650
30/06/2017 11:45:00 PM, 20.0, 22.0,Off,484,650
30/06/2017 11:30:00 PM, 20.0, 22.0,Off,485,650
30/06/2017 11:15:00 PM, 20.0, 22.0,Off,485,650
30/06/2017 11:00:00 PM, 20.0, 22.0,Off,486,650
30/06/2017 10:45:00 PM, 20.0, 22.0,Off,482,650
30/06/2017 10:30:00 PM, 20.0, 22.0,Off,481,650
30/06/2017 10:15:00 PM, 20.5, 22.0,Off,486,650
30/06/2017 10:00:00 PM, 20.5, 22.0,Off,478,650
30/06/2017 9:45:00 PM, 20.5, 22.0,On,479,650
30/06/2017 9:30:00 PM, 20.5, 22.0,Off,480,650
30/06/2017 9:15:00 PM, 20.5, 22.0,Off,476,650
30/06/2017 9:00:00 PM, 21.0, 22.0,Off,473,650
30/06/2017 8:45:00 PM, 21.0, 22.0,Off,466,650
30/06/2017 8:30:00 PM, 21.0, 22.0,Off,480,650
30/06/2017 8:15:00 PM, 21.1, 22.0,Off,471,650
30/06/2017 8:00:00 PM, 21.2, 22.0,Off,455,650
30/06/2017 7:45:00 PM, 21.3, 22.0,Off,465,650
30/06/2017 7:30:00 PM, 21.3, 22.0,Off,459,650
30/06/2017 7:15:00 PM, 21.4, 22.0,Off,451,650
30/06/2017 7:00:00 PM, 21.5, 22.0,Off,458,650
30/06/2017 6:45:00 PM, 21.6, 22.0,Off,444,650
30/06/2017 6:30:00 PM, 21.7, 22.0,Off,452,650
30/06/2017 6:15:00 PM, 21.8, 22.0,Off,453,650
30/06/2017 6:00:00 PM, 21.9, 22.0,Off,463,650
30/06/2017 5:45:00 PM, 22.0, 22.0,Off,472,650
30/06/2017 5:30:00 PM, 22.0, 22.0,On,483,650
30/06/2017 5:15:00 PM, 22.1, 22.0,On,482,650
30/06/2017 5:00:00 PM, 22.2, 22.0,On,484,650
30/06/2017 4:45:00 PM, 22.3, 22.0,On,497,650
30/06/2017 4:30:00 PM, 22.4, 22.0,On,512,650
30/06/2017 4:15:00 PM, 22.5, 22.0,On,507,650
30/06/2017 4:00:00 PM, 22.6, 22.0,On,501,650
30/06/2017 3:45:00 PM, 22.7, 22.0,On,488,650
30/06/2017 3:30:00 PM, 22.7, 22.0,On,487,650
30/06/2017 3:15:00 PM, 22.8, 22.0,On,488,650
30/06/2017 3:00:00 PM, 22.9, 22.0,On,503,650
30/06/2017 2:45:00 PM, 23.0, 22.0,On,510,650
30/06/2017 2:30:00 PM, 23.0, 22.0,On,503,650
30/06/2017 2:15:00 PM, 23.0, 22.0,On,488,650
30/06/2017 2:00:00 PM, 23.0, 22.0,Off,481,650
30/06/2017 1:45:00 PM, 23.0, 22.0,On,489,650
30/06/2017 1:30:00 PM, 23.5, 22.0,On,528,650
30/06/2017 1:15:00 PM, 23.5, 22.0,On,533,650
30/06/2017 1:00:00 PM, 23.0, 22.0,Off,538,650
30/06/2017 12:45:00 PM, 23.0, 22.0,Off,557,650
30/06/2017 12:30:00 PM, 23.0, 22.0,Off,531,650
30/06/2017 12:15:00 PM, 23.0, 22.0,Off,585,650
30/06/2017 12:00:00 PM, 22.5, 22.0,Off,685,650
30/06/2017 11:45:00 AM, 22.5, 22.0,Off,937,650
30/06/2017 11:30:00 AM, 22.5, 22.0,On,916,650
30/06/2017 11:15:00 AM, 22.5, 22.0,On,913,650
30/06/2017 11:00:00 AM, 23.0, 22.0,On,893,650
30/06/2017 10:45:00 AM, 22.5, 22.0,On,853,650
30/06/2017 10:30:00 AM, 22.0, 22.0,On,634,650
30/06/2017 10:15:00 AM, 22.0, 22.0,On,630,650
30/06/2017 10:00:00 AM, 22.0, 22.0,On,743,650
30/06/2017 9:45:00 AM, 22.0, 22.0,On,1043,650
30/06/2017 9:30:00 AM, 21.5, 22.0,On,518,650
30/06/2017 9:15:00 AM, 21.5, 22.0,On,467,650
30/06/2017 9:00:00 AM, 21.5, 22.0,Off,486,650
30/06/2017 8:45:00 AM, 21.5, 22.0,On,465,650
30/06/2017 8:30:00 AM, 21.0, 22.0,Off,464,650
30/06/2017 8:15:00 AM, 21.0, 22.0,Off,468,650
30/06/2017 8:00:00 AM, 21.0, 22.0,Off,460,650
30/06/2017 7:45:00 AM, 21.5, 22.0,Off,459,650
30/06/2017 7:30:00 AM, 20.5, 22.0,On,445,650
30/06/2017 7:15:00 AM, 19.5, 22.0,On,453,650
30/06/2017 7:00:00 AM, 18.5, 22.0,On,453,650
30/06/2017 6:45:00 AM, 18.5, 22.0,Off,456,650
30/06/2017 6:30:00 AM, 18.5, 22.0,Off,451,650
30/06/2017 6:15:00 AM, 18.5, 22.0,Off,442,650
30/06/2017 6:00:00 AM, 18.5, 22.0,Off,438,650
30/06/2017 5:45:00 AM, 18.5, 22.0,Off,445,650
30/06/2017 5:30:00 AM, 18.5, 22.0,Off,450,650
30/06/2017 5:15:00 AM, 18.5, 22.0,Off,444,650
30/06/2017 5:00:00 AM, 18.5, 22.0,Off,455,650
30/06/2017 4:45:00 AM, 19.0, 22.0,Off,456,650
30/06/2017 4:30:00 AM, 19.0, 22.0,Off,438,650
30/06/2017 4:15:00 AM, 19.0, 22.0,Off,441,650
30/06/2017 4:00:00 AM, 19.0, 22.0,Off,442,650
30/06/2017 3:45:00 AM, 19.0, 22.0,Off,436,650
30/06/2017 3:30:00 AM, 19.0, 22.0,Off,433,650
30/06/2017 3:15:00 AM, 19.0, 22.0,Off,433,650
30/06/2017 3:00:00 AM, 19.0, 22.0,Off,439,650
30/06/2017 2:45:00 AM, 19.0, 22.0,Off,433,650
30/06/2017 2:30:00 AM, 19.0, 22.0,Off,443,650
30/06/2017 2:15:00 AM, 19.0, 22.0,Off,444,650
30/06/2017 2:00:00 AM, 19.5, 22.0,Off,443,650
30/06/2017 1:45:00 AM, 19.5, 22.0,Off,435,650
30/06/2017 1:30:00 AM, 19.5, 22.0,Off,437,650
30/06/2017 1:15:00 AM, 19.5, 22.0,Off,442,650
30/06/2017 1:00:00 AM, 19.5, 22.0,Off,442,650
30/06/2017 12:45:00 AM, 19.5, 22.0,Off,443,650
30/06/2017 12:30:00 AM, 19.5, 22.0,Off,443,650
30/06/2017 12:15:00 AM, 19.5, 22.0,Off,439,650
30/06/2017 12:00:00 AM, 19.5, 22.0,Off,447,650
29/06/2017 11:45:00 PM, 20.0, 22.0,Off,441,650
29/06/2017 11:30:00 PM, 20.0, 22.0,Off,449,650
29/06/2017 11:15:00 PM, 20.0, 22.0,Off,450,650
29/06/2017 11:00:00 PM, 20.0, 22.0,Off,451,650
29/06/2017 10:45:00 PM, 20.0, 22.0,Off,450,650
29/06/2017 10:30:00 PM, 20.0, 22.0,Off,458,650
29/06/2017 10:15:00 PM, 20.5, 22.0,Off,449,650
29/06/2017 10:00:00 PM, 20.5, 22.0,Off,449,650
29/06/2017 9:45:00 PM, 20.5, 22.0,Off,458,650
29/06/2017 9:30:00 PM, 20.5, 22.0,Off,461,650
29/06/2017 9:15:00 PM, 20.5, 22.0,Off,464,650
29/06/2017 9:00:00 PM, 20.5, 22.0,Off,462,650
29/06/2017 8:45:00 PM, 20.5, 22.0,Off,464,650
29/06/2017 8:30:00 PM, 20.5, 22.0,Off,475,650
29/06/2017 8:15:00 PM, 21.0, 22.0,Off,478,650
29/06/2017 8:00:00 PM, 21.0, 22.0,Off,469,650
29/06/2017 7:45:00 PM, 21.0, 22.0,Off,478,650
29/06/2017 7:30:00 PM, 21.0, 22.0,Off,487,650
29/06/2017 7:15:00 PM, 21.0, 22.0,Off,498,650
29/06/2017 7:00:00 PM, 21.5, 22.0,Off,506,650
29/06/2017 6:45:00 PM, 21.5, 22.0,Off,508,650
29/06/2017 6:30:00 PM, 21.0, 22.0,Off,521,650
29/06/2017 6:15:00 PM, 21.5, 22.0,Off,545,650
29/06/2017 6:00:00 PM, 21.5, 22.0,Off,588,650
29/06/2017 5:45:00 PM, 21.5, 22.0,Off,627,650
29/06/2017 5:30:00 PM, 21.5, 22.0,Off,542,650
29/06/2017 5:15:00 PM, 21.5, 22.0,Off,562,650
29/06/2017 5:00:00 PM, 21.5, 22.0,Off,601,650
29/06/2017 4:45:00 PM, 22.0, 22.0,Off,725,650
29/06/2017 4:30:00 PM, 22.0, 22.0,Off,998,650
29/06/2017 4:15:00 PM, 22.0, 22.0,Off,944,650
29/06/2017 4:00:00 PM, 22.0, 22.0,Off,959,650
29/06/2017 3:45:00 PM, 22.0, 22.0,Off,833,650
29/06/2017 3:30:00 PM, 22.5, 22.0,Off,807,650
29/06/2017 3:15:00 PM, 22.5, 22.0,Off,699,650
29/06/2017 3:00:00 PM, 22.5, 22.0,Off,682,650
29/06/2017 2:45:00 PM, 22.5, 22.0,Off,717,650
29/06/2017 2:30:00 PM, 23.0, 22.0,Off,740,650
29/06/2017 2:15:00 PM, 23.0, 22.0,Off,845,650
29/06/2017 2:00:00 PM, 22.5, 22.0,Off,930,650
29/06/2017 1:45:00 PM, 22.5, 22.0,Off,845,650
29/06/2017 1:30:00 PM, 22.5, 22.0,Off,750,650
29/06/2017 1:15:00 PM, 22.0, 22.0,Off,707,650
29/06/2017 1:00:00 PM, 22.0, 22.0,Off,612,650
29/06/2017 12:45:00 PM, 22.0, 22.0,Off,579,650
29/06/2017 12:30:00 PM, 21.5, 22.0,Off,595,650
29/06/2017 12:15:00 PM, 22.0, 22.0,Off,599,650
29/06/2017 12:00:00 PM, 22.0, 22.0,On,665,650
29/06/2017 11:45:00 AM, 22.0, 22.0,Off,712,650
29/06/2017 11:30:00 AM, 22.0, 22.0,On,769,650
29/06/2017 11:15:00 AM, 22.0, 22.0,On,1068,650
29/06/2017 11:00:00 AM, 22.0, 22.0,On,1043,650
29/06/2017 10:45:00 AM, 22.0, 22.0,On,1064,650
29/06/2017 10:30:00 AM, 22.0, 22.0,On,1232,650
29/06/2017 10:15:00 AM, 21.5, 22.0,On,967,650
29/06/2017 10:00:00 AM, 21.0, 22.0,On,586,650
29/06/2017 9:45:00 AM, 21.0, 22.0,On,575,650
29/06/2017 9:30:00 AM, 20.5, 22.0,On,576,650
29/06/2017 9:15:00 AM, 20.5, 22.0,On,499,650
29/06/2017 9:00:00 AM, 20.5, 22.0,Off,463,650
29/06/2017 8:45:00 AM, 20.5, 22.0,Off,459,650
29/06/2017 8:30:00 AM, 21.0, 22.0,Off,462,650
29/06/2017 8:15:00 AM, 21.0, 22.0,Off,456,650
29/06/2017 8:00:00 AM, 21.5, 22.0,Off,458,650
29/06/2017 7:45:00 AM, 22.0, 22.0,Off,449,650
29/06/2017 7:30:00 AM, 23.0, 22.0,On,512,650
29/06/2017 7:15:00 AM, 21.5, 22.0,On,452,650
29/06/2017 7:00:00 AM, 19.5, 22.0,On,441,650
29/06/2017 6:45:00 AM, 19.0, 22.0,Off,452,650
29/06/2017 6:30:00 AM, 19.0, 22.0,Off,458,650
29/06/2017 6:15:00 AM, 19.5, 22.0,Off,447,650
29/06/2017 6:00:00 AM, 19.0, 22.0,Off,440,650
29/06/2017 5:45:00 AM, 19.5, 22.0,Off,443,650
29/06/2017 5:30:00 AM, 19.5, 22.0,Off,436,650
29/06/2017 5:15:00 AM, 19.5, 22.0,Off,441,650
29/06/2017 5:00:00 AM, 19.5, 22.0,Off,448,650
29/06/2017 4:45:00 AM, 19.5, 22.0,Off,442,650
29/06/2017 4:30:00 AM, 19.5, 22.0,Off,435,650
29/06/2017 4:15:00 AM, 19.5, 22.0,On,430,650
29/06/2017 4:00:00 AM, 19.5, 22.0,Off,428,650
29/06/2017 3:45:00 AM, 19.5, 22.0,Off,429,650
29/06/2017 3:30:00 AM, 20.0, 22.0,Off,432,650
29/06/2017 3:15:00 AM, 20.0, 22.0,Off,432,650
29/06/2017 3:00:00 AM, 20.0, 22.0,Off,428,650
29/06/2017 2:45:00 AM, 20.0, 22.0,Off,429,650
29/06/2017 2:30:00 AM, 20.0, 22.0,Off,433,650
29/06/2017 2:15:00 AM, 20.0, 22.0,Off,428,650
29/06/2017 2:00:00 AM, 20.0, 22.0,Off,436,650
29/06/2017 1:45:00 AM, 20.0, 22.0,Off,441,650
29/06/2017 1:30:00 AM, 20.0, 22.0,Off,438,650
29/06/2017 1:15:00 AM, 20.0, 22.0,Off,436,650
29/06/2017 1:00:00 AM, 20.0, 22.0,Off,431,650
29/06/2017 12:45:00 AM, 20.0, 22.0,Off,436,650
29/06/2017 12:30:00 AM, 20.5, 22.0,Off,438,650
29/06/2017 12:15:00 AM, 20.5, 22.0,Off,437,650
29/06/2017 12:00:00 AM, 20.5, 22.0,Off,441,650
28/06/2017 11:45:00 PM, 20.5, 22.0,Off,448,650
28/06/2017 11:30:00 PM, 20.5, 22.0,Off,445,650
28/06/2017 11:15:00 PM, 20.5, 22.0,Off,455,650
28/06/2017 11:00:00 PM, 20.5, 22.0,Off,454,650
28/06/2017 10:45:00 PM, 20.5, 22.0,Off,448,650
28/06/2017 10:30:00 PM, 20.5, 22.0,Off,454,650
28/06/2017 10:15:00 PM, 21.0, 22.0,Off,443,650
28/06/2017 10:00:00 PM, 21.0, 22.0,Off,449,650
28/06/2017 9:45:00 PM, 21.0, 22.0,Off,446,650
28/06/2017 9:30:00 PM, 21.0, 22.0,Off,451,650
28/06/2017 9:15:00 PM, 21.0, 22.0,Off,448,650
28/06/2017 9:00:00 PM, 21.0, 22.0,Off,445,650
28/06/2017 8:45:00 PM, 21.0, 22.0,Off,455,650
28/06/2017 8:30:00 PM, 21.0, 22.0,Off,457,650
28/06/2017 8:15:00 PM, 21.0, 22.0,Off,456,650
28/06/2017 8:00:00 PM, 21.5, 22.0,Off,458,650
28/06/2017 7:45:00 PM, 21.5, 22.0,Off,454,650
28/06/2017 7:30:00 PM, 21.5, 22.0,Off,463,650
28/06/2017 7:15:00 PM, 21.5, 22.0,Off,472,650
28/06/2017 7:00:00 PM, 21.5, 22.0,Off,457,650
28/06/2017 6:45:00 PM, 21.5, 22.0,Off,478,650
28/06/2017 6:30:00 PM, 21.5, 22.0,Off,470,650
28/06/2017 6:15:00 PM, 22.0, 22.0,Off,491,650
28/06/2017 6:00:00 PM, 22.0, 22.0,Off,515,650
28/06/2017 5:45:00 PM, 22.0, 22.0,Off,582,650
28/06/2017 5:30:00 PM, 22.0, 22.0,On,603,650
28/06/2017 5:15:00 PM, 22.0, 22.0,On,541,650
28/06/2017 5:00:00 PM, 22.0, 22.0,On,572,650
28/06/2017 4:45:00 PM, 22.5, 22.0,On,700,650
28/06/2017 4:30:00 PM, 22.5, 22.0,On,765,650
28/06/2017 4:15:00 PM, 22.0, 22.0,On,799,650
28/06/2017 4:00:00 PM, 22.5, 22.0,On,768,650
28/06/2017 3:45:00 PM, 22.0, 22.0,On,798,650
28/06/2017 3:30:00 PM, 22.0, 22.0,On,786,650
28/06/2017 3:15:00 PM, 22.0, 22.0,On,661,650
28/06/2017 3:00:00 PM, 22.0, 22.0,On,619,650
28/06/2017 2:45:00 PM, 21.5, 22.0,On,651,650
28/06/2017 2:30:00 PM, 21.5, 22.0,On,626,650
28/06/2017 2:15:00 PM, 21.5, 22.0,On,596,650
28/06/2017 2:00:00 PM, 21.5, 22.0,On,553,650
28/06/2017 1:45:00 PM, 21.5, 22.0,On,566,650
28/06/2017 1:30:00 PM, 21.5, 22.0,On,578,650
28/06/2017 1:15:00 PM, 22.0, 22.0,On,586,650
28/06/2017 1:00:00 PM, 21.5, 22.0,On,767,650
28/06/2017 12:45:00 PM, 21.5, 22.0,Off,773,650
28/06/2017 12:30:00 PM, 21.5, 22.0,On,673,650
28/06/2017 12:15:00 PM, 21.0, 22.0,Off,593,650
28/06/2017 12:00:00 PM, 21.5, 22.0,On,587,650
28/06/2017 11:45:00 AM, 21.5, 22.0,Off,581,650
28/06/2017 11:30:00 AM, 21.5, 22.0,On,575,650
28/06/2017 11:15:00 AM, 21.5, 22.0,On,569,650
28/06/2017 11:00:00 AM, 21.5, 22.0,On,563,650
28/06/2017 10:45:00 AM, 21.5, 22.0,Off,557,650
28/06/2017 10:30:00 AM, 21.0, 22.0,On,551,650
28/06/2017 10:15:00 AM, 21.0, 22.0,On,545,650
28/06/2017 10:00:00 AM, 21.5, 22.0,On,539,650
28/06/2017 9:45:00 AM, 21.5, 22.0,On,533,650
28/06/2017 9:30:00 AM, 21.5, 22.0,On,527,650
28/06/2017 9:15:00 AM, 21.5, 22.0,Off,521,650
28/06/2017 9:00:00 AM, 22.0, 22.0,On,515,650
28/06/2017 8:45:00 AM, 21.5, 22.0,On,510,650
28/06/2017 8:30:00 AM, 21.5, 22.0,On,504,650
28/06/2017 8:15:00 AM, 22.0, 22.0,Off,498,650
28/06/2017 8:00:00 AM, 22.0, 22.0,Off,492,650
28/06/2017 7:45:00 AM, 23.0, 22.0,On,486,650
28/06/2017 7:30:00 AM, 22.5, 22.0,On,480,650
28/06/2017 7:15:00 AM, 21.0, 22.0,On,474,650
28/06/2017 7:00:00 AM, 19.0, 22.0,On,468,650
28/06/2017 6:45:00 AM, 18.5, 22.0,Off,462,650
28/06/2017 6:30:00 AM, 19.0, 22.0,Off,456,650
28/06/2017 6:15:00 AM, 19.0, 22.0,Off,450,650
28/06/2017 6:00:00 AM, 19.0, 22.0,Off,444,650
28/06/2017 5:45:00 AM, 19.0, 22.0,Off,438,650
28/06/2017 5:30:00 AM, 19.0, 22.0,Off,436,650
28/06/2017 5:15:00 AM, 19.0, 22.0,Off,438,650
28/06/2017 5:00:00 AM, 19.0, 22.0,Off,434,650
28/06/2017 4:45:00 AM, 19.0, 22.0,Off,432,650
28/06/2017 4:30:00 AM, 19.0, 22.0,Off,435,650
28/06/2017 4:15:00 AM, 19.5, 22.0,Off,429,650
28/06/2017 4:00:00 AM, 19.0, 22.0,Off,422,650
28/06/2017 3:45:00 AM, 19.5, 22.0,Off,434,650
28/06/2017 3:30:00 AM, 19.5, 22.0,Off,433,650
28/06/2017 3:15:00 AM, 19.5, 22.0,Off,433,650
28/06/2017 3:00:00 AM, 19.5, 22.0,Off,429,650
28/06/2017 2:45:00 AM, 19.5, 22.0,Off,429,650
28/06/2017 2:30:00 AM, 19.5, 22.0,Off,430,650
28/06/2017 2:15:00 AM, 19.5, 22.0,Off,434,650
28/06/2017 2:00:00 AM, 19.5, 22.0,Off,430,650
28/06/2017 1:45:00 AM, 20.0, 22.0,Off,435,650
28/06/2017 1:30:00 AM, 20.0, 22.0,Off,436,650
28/06/2017 1:15:00 AM, 20.0, 22.0,Off,435,650
28/06/2017 1:00:00 AM, 20.0, 22.0,Off,429,650
28/06/2017 12:45:00 AM, 20.0, 22.0,Off,433,650
28/06/2017 12:30:00 AM, 20.0, 22.0,Off,432,650
28/06/2017 12:15:00 AM, 20.0, 22.0,Off,435,650
28/06/2017 12:00:00 AM, 20.0, 22.0,Off,434,650
27/06/2017 11:45:00 PM, 20.0, 22.0,Off,443,650
27/06/2017 11:30:00 PM, 20.0, 22.0,Off,443,650
27/06/2017 11:15:00 PM, 20.5, 22.0,Off,442,650
27/06/2017 11:00:00 PM, 20.5, 22.0,Off,443,650
27/06/2017 10:45:00 PM, 20.5, 22.0,Off,438,650
27/06/2017 10:30:00 PM, 20.5, 22.0,Off,441,650
27/06/2017 10:15:00 PM, 20.5, 22.0,Off,438,650
27/06/2017 10:00:00 PM, 20.5, 22.0,Off,439,650
27/06/2017 9:45:00 PM, 20.5, 22.0,Off,444,650
27/06/2017 9:30:00 PM, 20.5, 22.0,Off,446,650
27/06/2017 9:15:00 PM, 20.5, 22.0,Off,446,650
27/06/2017 9:00:00 PM, 20.5, 22.0,Off,442,650
27/06/2017 8:45:00 PM, 21.0, 22.0,Off,439,650
27/06/2017 8:30:00 PM, 20.5, 22.0,Off,456,650
27/06/2017 8:15:00 PM, 21.0, 22.0,Off,452,650
27/06/2017 8:00:00 PM, 21.0, 22.0,Off,446,650
27/06/2017 7:45:00 PM, 21.0, 22.0,Off,456,650
27/06/2017 7:30:00 PM, 21.0, 22.0,Off,452,650
27/06/2017 7:15:00 PM, 21.0, 22.0,Off,451,650
27/06/2017 7:00:00 PM, 21.0, 22.0,Off,458,650
27/06/2017 6:45:00 PM, 21.0, 22.0,Off,450,650
27/06/2017 6:30:00 PM, 21.0, 22.0,Off,470,650
27/06/2017 6:15:00 PM, 21.0, 22.0,Off,469,650
27/06/2017 6:00:00 PM, 21.0, 22.0,On,473,650
27/06/2017 5:45:00 PM, 21.5, 22.0,On,481,650
27/06/2017 5:30:00 PM, 21.5, 22.0,On,488,650
27/06/2017 5:15:00 PM, 21.5, 22.0,On,488,650
27/06/2017 5:00:00 PM, 21.0, 22.0,On,506,650
27/06/2017 4:45:00 PM, 21.5, 22.0,On,521,650
27/06/2017 4:30:00 PM, 21.5, 22.0,On,517,650
27/06/2017 4:15:00 PM, 21.5, 22.0,On,539,650
27/06/2017 4:00:00 PM, 21.5, 22.0,Off,519,650
27/06/2017 3:45:00 PM, 21.5, 22.0,Off,538,650
27/06/2017 3:30:00 PM, 22.0, 22.0,On,607,650
27/06/2017 3:15:00 PM, 21.5, 22.0,On,592,650
27/06/2017 3:00:00 PM, 21.5, 22.0,On,576,650
27/06/2017 2:45:00 PM, 22.0, 22.0,Off,618,650
27/06/2017 2:30:00 PM, 22.0, 22.0,On,671,650
27/06/2017 2:15:00 PM, 22.0, 22.0,Off,632,650
